10,80;-7,01;0,02;-28,20
39,80;-1,35;0,02;-29,55
39,80;-1,35;0,00;-35,85
39,80;-1,35;0,06;-23,60
39,80;-1,35;0,01;-32,68
39,80;-1,35;0,00;-41,89
39,80;-1,35;0,00;-36,26
39,80;-1,35;0,02;-29,61
39,80;-1,35;0,00;-36,26
39,80;-1,35;0,06;-23,53
39,80;-1,35;0,00;-41,89
39,80;-1,35;0,02;-29,61
39,80;-1,35;0,03;-26,54
39,90;-1,34;0,00;-38,59
39,90;-1,34;0,02;-29,68
39,90;-1,34;0,00;-38,59
39,90;-1,34;0,00;-38,58
39,90;-1,34;0,01;-30,28
39,90;-1,34;0,06;-23,60
39,90;-1,34;0,01;-32,56
39,90;-1,34;0,01;-32,57
39,90;-1,34;0,00;-35,93
39,90;-1,34;0,00;-41,97
39,90;-1,34;0,00;-35,61
39,90;-1,34;0,01;-33,70
39,90;-1,34;0,01;-32,55
39,90;-1,34;0,00;-36,78
39,90;-1,34;0,02;-29,53
39,90;-1,34;0,02;-29,53
39,90;-1,34;0,00;-41,97
39,90;-1,34;0,01;-33,33
39,90;-1,34;0,02;-29,55
39,90;-1,34;0,00;-41,60
39,90;-1,34;0,00;-35,69
39,90;-1,34;0,00;-41,60
39,90;-1,34;0,01;-29,88
39,90;-1,34;0,00;-35,70
39,90;-1,34;0,00;-35,70
39,90;-1,34;0,00;-38,91
39,90;-1,34;0,01;-32,94
39,90;-1,34;0,01;-33,84
39,90;-1,34;0,00;-37,71
39,90;-1,34;0,00;-37,71
39,90;-1,34;0,00;-35,58
39,90;-1,34;0,00;-35,58
39,90;-1,34;0,00;-35,56
39,90;-1,34;0,00;-35,57
39,90;-1,34;0,03;-26,61
40,00;-1,33;0,00;-35,56
40,00;-1,33;0,00;-35,56
40,00;-1,33;0,02;-29,63
40,00;-1,33;0,00;-35,58
40,00;-1,33;0,00;-35,58
40,00;-1,33;0,00;-39,01
40,00;-1,33;0,00;-35,65
40,00;-1,33;0,00;-35,58
40,00;-1,33;0,00;-35,58
40,00;-1,33;0,00;-35,72
40,00;-1,33;0,00;-35,72
40,00;-1,33;0,02;-29,53
40,00;-1,33;0,00;-36,44
40,00;-1,33;0,00;-36,44
40,00;-1,33;0,01;-29,98
40,00;-1,33;0,01;-32,64
40,00;-1,33;0,00;-41,60
40,00;-1,33;0,00;-41,60
40,00;-1,33;0,00;-41,60
40,00;-1,33;0,01;-32,60
40,00;-1,33;0,00;-38,66
40,00;-1,33;0,00;-41,60
40,00;-1,33;0,00;-35,61
40,00;-1,33;0,00;-35,61
40,00;-1,33;0,01;-32,55
40,00;-1,33;0,00;-38,59
40,00;-1,33;0,01;-32,57
40,00;-1,33;0,01;-30,48
40,00;-1,33;0,02;-29,59
40,00;-1,33;0,00;-36,03
40,00;-1,33;0,00;-35,97
40,00;-1,33;0,00;-39,95
40,00;-1,33;0,01;-32,57
40,00;-1,33;0,01;-32,70
40,00;-1,33;0,01;-30,37
40,00;-1,33;0,02;-29,59
40,00;-1,33;0,01;-34,02
40,00;-1,33;0,02;-29,67
40,00;-1,33;0,02;-29,69
40,00;-1,33;0,02;-29,68
40,00;-1,33;0,00;-38,59
40,00;-1,33;0,00;-38,59
40,00;-1,33;0,00;-38,59
40,00;-1,33;0,00;-39,95
40,00;-1,33;0,01;-32,69
40,00;-1,33;0,00;-35,58
40,10;-1,32;0,01;-32,64
40,10;-1,32;0,00;-41,60
40,10;-1,32;0,01;-32,68
40,10;-1,32;0,01;-32,64
40,10;-1,32;0,00;-38,60
40,10;-1,32;0,00;-38,60
40,10;-1,32;0,00;-41,60
40,10;-1,32;0,00;-42,08
40,10;-1,32;0,00;-41,60
40,10;-1,32;0,01;-32,57
40,10;-1,32;0,00;-42,08
40,10;-1,32;0,02;-29,59
40,10;-1,32;0,01;-30,61
40,10;-1,32;0,01;-32,58
40,10;-1,32;0,02;-29,69
40,10;-1,32;0,01;-32,54
40,10;-1,32;0,01;-33,55
40,10;-1,32;0,00;-42,08
40,10;-1,32;0,00;-38,66
40,10;-1,32;0,00;-35,59
40,10;-1,32;0,00;-38,66
40,10;-1,32;0,02;-29,71
40,10;-1,32;0,00;-35,62
40,10;-1,32;0,02;-29,60
40,10;-1,32;0,00;-36,09
40,10;-1,32;0,00;-36,09
40,10;-1,32;0,00;-39,14
40,10;-1,32;0,02;-29,53
40,10;-1,32;0,00;-36,06
40,10;-1,32;0,00;-35,62
40,10;-1,32;0,02;-29,53
40,10;-1,32;0,00;-39,14
40,10;-1,32;0,01;-32,60
40,10;-1,32;0,01;-29,74
40,10;-1,32;0,02;-29,66
40,10;-1,32;0,01;-32,74
40,10;-1,32;0,00;-37,13
40,10;-1,32;0,00;-41,60
40,10;-1,32;0,00;-35,56
40,10;-1,32;0,00;-35,68
40,10;-1,32;0,00;-35,58
40,10;-1,32;0,00;-35,58
40,10;-1,32;0,00;-35,58
40,10;-1,32;0,00;-35,56
40,10;-1,32;0,00;-35,58
40,20;-1,31;0,00;-35,69
40,20;-1,31;0,00;-35,69
40,20;-1,31;0,00;-38,73
40,20;-1,31;0,00;-35,58
40,20;-1,31;0,00;-35,58
40,20;-1,31;0,01;-34,25
40,20;-1,31;0,00;-35,58
40,20;-1,31;0,02;-29,60
40,20;-1,31;0,00;-35,58
40,20;-1,31;0,00;-35,56
40,20;-1,31;0,02;-29,60
40,20;-1,31;0,00;-41,74
40,20;-1,31;0,00;-35,56
40,20;-1,31;0,00;-38,67
40,20;-1,31;0,00;-42,24
40,20;-1,31;0,00;-36,17
40,20;-1,31;0,00;-38,67
40,20;-1,31;0,00;-36,17
40,20;-1,31;0,01;-29,77
40,20;-1,31;0,00;-42,24
40,20;-1,31;0,02;-29,67
40,20;-1,31;0,00;-42,24
40,20;-1,31;0,01;-32,54
40,20;-1,31;0,00;-41,60
40,20;-1,31;0,00;-35,72
40,20;-1,31;0,02;-29,53
40,20;-1,31;0,01;-32,59
40,20;-1,31;0,02;-29,53
40,20;-1,31;0,00;-41,60
40,20;-1,31;0,00;-41,60
40,20;-1,31;0,00;-35,73
40,20;-1,31;0,00;-36,26
40,20;-1,31;0,00;-36,26
40,20;-1,31;0,00;-35,66
40,20;-1,31;0,01;-32,80
40,20;-1,31;0,01;-32,58
40,20;-1,31;0,01;-30,77
40,20;-1,31;0,00;-40,42
40,20;-1,31;0,00;-40,42
40,20;-1,31;0,01;-32,65
40,20;-1,31;0,00;-38,59
40,20;-1,31;0,00;-38,59
40,20;-1,31;0,01;-32,65
40,20;-1,31;0,00;-42,24
40,20;-1,31;0,00;-35,72
40,20;-1,31;0,01;-32,69
40,20;-1,31;0,02;-29,67
40,20;-1,31;0,00;-36,70
40,20;-1,31;0,00;-38,60
40,20;-1,31;0,00;-38,60
40,20;-1,31;0,00;-35,78
40,20;-1,31;0,00;-35,78
40,20;-1,31;0,00;-41,60
40,20;-1,31;0,01;-32,61
40,20;-1,31;0,00;-36,70
40,30;-1,30;0,00;-38,59
40,30;-1,30;0,00;-38,59
40,30;-1,30;0,01;-29,85
40,30;-1,30;0,00;-38,62
40,30;-1,30;0,00;-38,62
40,30;-1,30;0,00;-35,66
40,30;-1,30;0,00;-35,73
40,30;-1,30;0,01;-32,54
40,30;-1,30;0,00;-35,55
40,30;-1,30;0,01;-29,81
40,30;-1,30;0,01;-32,59
40,30;-1,30;0,00;-41,75
40,30;-1,30;0,00;-41,60
40,30;-1,30;0,00;-34,58
40,30;-1,30;0,00;-39,33
40,30;-1,30;0,00;-39,33
40,30;-1,30;0,00;-36,38
40,30;-1,30;0,00;-38,68
40,30;-1,30;0,00;-38,68
40,30;-1,30;0,00;-41,60
40,30;-1,30;0,02;-29,60
40,30;-1,30;0,00;-36,38
40,30;-1,30;0,01;-32,60
40,30;-1,30;0,01;-30,97
40,30;-1,30;0,00;-35,60
40,30;-1,30;0,00;-41,60
40,30;-1,30;0,00;-41,60
40,30;-1,30;0,00;-35,62
40,30;-1,30;0,01;-32,62
40,30;-1,30;0,01;-33,87
40,30;-1,30;0,00;-35,70
40,30;-1,30;0,00;-35,70
40,30;-1,30;0,00;-41,75
40,30;-1,30;0,00;-38,75
40,30;-1,30;0,02;-29,53
40,30;-1,30;0,02;-29,53
40,30;-1,30;0,00;-35,62
40,30;-1,30;0,00;-35,58
40,30;-1,30;0,00;-35,58
40,30;-1,30;0,00;-35,58
40,30;-1,30;0,00;-35,85
40,30;-1,30;0,00;-35,58
40,30;-1,30;0,00;-35,85
40,30;-1,30;0,01;-32,66
40,30;-1,30;0,02;-29,68
40,30;-1,30;0,02;-29,68
40,30;-1,30;0,02;-29,61
40,30;-1,30;0,00;-35,55
40,40;-1,28;0,00;-42,46
40,40;-1,28;0,01;-32,89
40,40;-1,28;0,00;-36,52
40,40;-1,28;0,02;-29,61
40,40;-1,28;0,00;-39,61
40,40;-1,28;0,00;-39,61
40,40;-1,28;0,00;-42,46
40,40;-1,28;0,02;-29,53
40,40;-1,28;0,00;-36,52
40,40;-1,28;0,00;-41,60
40,40;-1,28;0,00;-42,46
40,40;-1,28;0,01;-32,66
40,40;-1,28;0,02;-29,69
40,40;-1,28;0,00;-42,46
40,40;-1,28;0,02;-29,53
40,40;-1,28;0,02;-29,70
40,40;-1,28;0,00;-35,58
40,40;-1,28;0,00;-35,58
40,40;-1,28;0,01;-32,62
40,40;-1,28;0,00;-41,60
40,40;-1,28;0,00;-38,69
40,40;-1,28;0,00;-35,71
40,40;-1,28;0,00;-35,71
40,40;-1,28;0,00;-38,69
40,40;-1,28;0,00;-41,60
40,40;-1,28;0,01;-32,70
40,40;-1,28;0,00;-37,11
40,40;-1,28;0,00;-37,11
40,40;-1,28;0,00;-41,60
40,40;-1,28;0,00;-35,62
40,40;-1,28;0,00;-35,55
40,40;-1,28;0,00;-38,64
40,40;-1,28;0,01;-32,67
40,40;-1,28;0,00;-35,55
40,40;-1,28;0,00;-38,64
40,40;-1,28;0,00;-35,63
40,40;-1,28;0,00;-35,96
40,40;-1,28;0,00;-35,96
40,40;-1,28;0,01;-31,24
40,40;-1,28;0,01;-29,91
40,40;-1,28;0,00;-35,63
40,40;-1,28;0,00;-35,19
40,40;-1,28;0,00;-38,59
40,40;-1,28;0,00;-38,59
40,40;-1,28;0,00;-37,84
40,40;-1,28;0,00;-35,67
40,40;-1,28;0,00;-35,75
40,40;-1,28;0,00;-41,76
40,40;-1,28;0,00;-41,76
40,40;-1,28;0,00;-35,74
40,40;-1,28;0,01;-32,61
40,50;-1,27;0,00;-38,76
40,50;-1,27;0,00;-35,73
40,50;-1,27;0,01;-32,54
40,50;-1,27;0,00;-42,82
40,50;-1,27;0,01;-32,68
40,50;-1,27;0,00;-41,78
40,50;-1,27;0,00;-35,75
40,50;-1,27;0,00;-35,64
40,50;-1,27;0,00;-35,76
40,50;-1,27;0,00;-41,78
40,50;-1,27;0,01;-34,44
40,50;-1,27;0,00;-35,64
40,50;-1,27;0,00;-35,64
40,50;-1,27;0,01;-31,68
40,50;-1,27;0,02;-29,53
40,50;-1,27;0,00;-38,60
40,50;-1,27;0,00;-38,60
40,50;-1,27;0,01;-32,67
40,50;-1,27;0,01;-29,98
40,50;-1,27;0,00;-35,55
40,50;-1,27;0,01;-30,07
40,50;-1,27;0,00;-35,55
40,50;-1,27;0,00;-38,67
40,50;-1,27;0,00;-38,67
40,50;-1,27;0,01;-33,03
40,50;-1,27;0,00;-35,69
40,50;-1,27;0,01;-32,63
40,50;-1,27;0,00;-42,82
40,50;-1,27;0,00;-35,59
40,50;-1,27;0,00;-35,59
40,50;-1,27;0,02;-29,70
40,50;-1,27;0,01;-32,71
40,50;-1,27;0,00;-35,59
40,50;-1,27;0,02;-29,61
40,50;-1,27;0,00;-35,59
40,50;-1,27;0,02;-29,62
40,50;-1,27;0,00;-41,83
40,50;-1,27;0,02;-29,53
40,50;-1,27;0,00;-42,82
40,50;-1,27;0,00;-41,83
40,50;-1,27;0,00;-41,61
40,50;-1,27;0,00;-41,61
40,50;-1,27;0,00;-41,61
40,50;-1,27;0,01;-32,64
40,50;-1,27;0,00;-41,61
40,50;-1,27;0,00;-42,82
40,50;-1,27;0,00;-36,69
40,50;-1,27;0,00;-36,69
40,50;-1,27;0,01;-32,63
40,50;-1,27;0,00;-35,73
40,60;-1,26;0,00;-38,08
40,60;-1,26;0,00;-35,77
40,60;-1,26;0,00;-40,09
40,60;-1,26;0,00;-40,09
40,60;-1,26;0,00;-35,65
40,60;-1,26;0,02;-29,71
40,60;-1,26;0,01;-33,26
40,60;-1,26;0,02;-29,72
40,60;-1,26;0,01;-32,54
40,60;-1,26;0,00;-41,79
40,60;-1,26;0,00;-41,79
40,60;-1,26;0,00;-35,69
40,60;-1,26;0,01;-32,69
40,60;-1,26;0,01;-32,64
40,60;-1,26;0,00;-41,61
40,60;-1,26;0,00;-41,61
40,60;-1,26;0,00;-41,61
40,60;-1,26;0,01;-32,69
40,60;-1,26;0,00;-41,61
40,60;-1,26;0,02;-29,63
40,60;-1,26;0,02;-29,53
40,60;-1,26;0,02;-29,53
40,60;-1,26;0,00;-35,56
40,60;-1,26;0,00;-35,56
40,60;-1,26;0,00;-35,59
40,60;-1,26;0,00;-35,59
40,60;-1,26;0,01;-30,18
40,60;-1,26;0,00;-35,59
40,60;-1,26;0,00;-35,59
40,60;-1,26;0,02;-29,62
40,60;-1,26;0,00;-36,93
40,60;-1,26;0,00;-38,77
40,60;-1,26;0,01;-32,72
40,60;-1,26;0,01;-32,68
40,60;-1,26;0,00;-36,93
40,60;-1,26;0,00;-36,14
40,60;-1,26;0,00;-38,08
40,60;-1,26;0,00;-36,14
40,60;-1,26;0,00;-35,70
40,60;-1,26;0,00;-38,60
40,60;-1,26;0,00;-38,60
40,60;-1,26;0,00;-38,70
40,60;-1,26;0,00;-38,70
40,60;-1,26;0,01;-32,66
40,60;-1,26;0,00;-35,65
40,70;-1,25;0,00;-38,60
40,70;-1,25;0,00;-38,60
40,70;-1,25;0,00;-38,72
40,70;-1,25;0,00;-38,72
40,70;-1,25;0,00;-38,73
40,70;-1,25;0,00;-38,73
40,70;-1,25;0,01;-32,75
40,70;-1,25;0,00;-35,74
40,70;-1,25;0,00;-37,52
40,70;-1,25;0,00;-37,27
40,70;-1,25;0,00;-37,27
40,70;-1,25;0,00;-37,23
40,70;-1,25;0,00;-35,74
40,70;-1,25;0,00;-38,79
40,70;-1,25;0,00;-35,76
40,70;-1,25;0,01;-32,74
40,70;-1,25;0,00;-43,54
40,70;-1,25;0,00;-35,56
40,70;-1,25;0,00;-35,56
40,70;-1,25;0,00;-35,59
40,70;-1,25;0,00;-35,59
40,70;-1,25;0,02;-29,63
40,70;-1,25;0,00;-43,54
40,70;-1,25;0,02;-29,64
40,70;-1,25;0,00;-43,54
40,70;-1,25;0,01;-32,73
40,70;-1,25;0,02;-29,54
40,70;-1,25;0,01;-29,74
40,70;-1,25;0,02;-29,73
40,70;-1,25;0,00;-35,59
40,70;-1,25;0,00;-35,59
40,70;-1,25;0,00;-35,66
40,70;-1,25;0,00;-35,66
40,70;-1,25;0,01;-32,55
40,70;-1,25;0,01;-30,33
40,70;-1,25;0,00;-35,78
40,70;-1,25;0,00;-35,78
40,70;-1,25;0,01;-30,53
40,70;-1,25;0,00;-36,44
40,70;-1,25;0,00;-36,44
40,70;-1,25;0,01;-32,70
40,70;-1,25;0,00;-35,71
40,80;-1,24;0,01;-30,81
40,80;-1,24;0,00;-35,60
40,80;-1,24;0,00;-35,60
40,80;-1,24;0,01;-32,55
40,80;-1,24;0,00;-35,60
40,80;-1,24;0,00;-35,60
40,80;-1,24;0,00;-35,67
40,80;-1,24;0,00;-41,62
40,80;-1,24;0,00;-41,62
40,80;-1,24;0,00;-41,81
40,80;-1,24;0,00;-41,81
40,80;-1,24;0,00;-35,67
40,80;-1,24;0,00;-41,62
40,80;-1,24;0,00;-41,62
40,80;-1,24;0,01;-32,65
40,80;-1,24;0,00;-37,92
40,80;-1,24;0,01;-32,77
40,80;-1,24;0,01;-32,76
40,80;-1,24;0,00;-35,56
40,80;-1,24;0,00;-35,56
40,80;-1,24;0,00;-38,61
40,80;-1,24;0,00;-38,61
40,80;-1,24;0,00;-42,91
40,80;-1,24;0,00;-35,73
40,80;-1,24;0,00;-38,73
40,80;-1,24;0,00;-38,73
40,80;-1,24;0,01;-32,72
40,80;-1,24;0,00;-35,76
40,80;-1,24;0,00;-38,81
40,80;-1,24;0,00;-35,76
40,80;-1,24;0,00;-38,82
40,80;-1,24;0,00;-35,89
40,80;-1,24;0,00;-38,82
40,80;-1,24;0,01;-32,84
40,80;-1,24;0,02;-29,65
40,80;-1,24;0,01;-29,75
40,80;-1,24;0,00;-35,79
40,80;-1,24;0,02;-29,66
40,80;-1,24;0,02;-29,54
40,80;-1,24;0,02;-29,54
40,80;-1,24;0,01;-32,71
40,80;-1,24;0,01;-33,66
40,90;-1,23;0,01;-32,73
40,90;-1,23;0,01;-32,55
40,90;-1,23;0,00;-35,78
40,90;-1,23;0,00;-35,78
40,90;-1,23;0,01;-31,26
40,90;-1,23;0,00;-35,80
40,90;-1,23;0,01;-32,74
40,90;-1,23;0,00;-35,61
40,90;-1,23;0,00;-35,61
40,90;-1,23;0,00;-35,60
40,90;-1,23;0,00;-35,69
40,90;-1,23;0,00;-35,60
40,90;-1,23;0,00;-37,02
40,90;-1,23;0,00;-37,02
40,90;-1,23;0,00;-41,83
40,90;-1,23;0,00;-37,69
40,90;-1,23;0,00;-35,56
40,90;-1,23;0,00;-41,83
40,90;-1,23;0,00;-41,70
40,90;-1,23;0,00;-35,56
40,90;-1,23;0,00;-38,62
40,90;-1,23;0,00;-38,62
40,90;-1,23;0,00;-38,75
40,90;-1,23;0,00;-41,62
40,90;-1,23;0,00;-41,62
40,90;-1,23;0,00;-41,62
40,90;-1,23;0,00;-41,62
40,90;-1,23;0,00;-38,75
40,90;-1,23;0,00;-35,82
40,90;-1,23;0,01;-32,93
40,90;-1,23;0,00;-39,01
40,90;-1,23;0,00;-39,01
40,90;-1,23;0,01;-32,67
40,90;-1,23;0,01;-32,67
40,90;-1,23;0,01;-33,07
40,90;-1,23;0,01;-29,77
40,90;-1,23;0,02;-29,54
40,90;-1,23;0,02;-29,66
40,90;-1,23;0,01;-29,76
40,90;-1,23;0,00;-35,69
40,90;-1,23;0,02;-29,54
41,00;-1,22;0,02;-29,69
41,00;-1,22;0,00;-36,17
41,00;-1,22;0,00;-35,76
41,00;-1,22;0,02;-29,67
41,00;-1,22;0,00;-35,81
41,00;-1,22;0,01;-32,75
41,00;-1,22;0,01;-33,28
41,00;-1,22;0,00;-41,85
41,00;-1,22;0,00;-41,85
41,00;-1,22;0,01;-29,78
41,00;-1,22;0,01;-32,78
41,00;-1,22;0,00;-41,63
41,00;-1,22;0,00;-41,63
41,00;-1,22;0,00;-34,67
41,00;-1,22;0,00;-41,63
41,00;-1,22;0,00;-41,63
41,00;-1,22;0,00;-35,71
41,00;-1,22;0,00;-35,83
41,00;-1,22;0,00;-35,81
41,00;-1,22;0,00;-35,71
41,00;-1,22;0,00;-38,78
41,00;-1,22;0,00;-38,78
41,00;-1,22;0,01;-32,69
41,00;-1,22;0,00;-38,83
41,10;-1,21;0,00;-38,86
41,10;-1,21;0,01;-32,54
41,10;-1,21;0,00;-35,79
41,10;-1,21;0,01;-32,78
41,10;-1,21;0,00;-35,86
41,10;-1,21;0,01;-32,81
41,10;-1,21;0,00;-35,84
41,10;-1,21;0,00;-41,89
41,10;-1,21;0,01;-29,81
41,10;-1,21;0,01;-29,79
41,10;-1,21;0,01;-32,77
41,10;-1,21;0,02;-29,70
41,20;-1,20;0,01;-32,85
41,20;-1,20;0,00;-41,88
41,20;-1,20;0,00;-35,84
41,20;-1,20;0,00;-41,88
41,20;-1,20;0,01;-29,83
33,00;-2,16;0,00;-52,74
33,00;-2,16;0,00;-52,74
28,20;-2,85;0,00;-51,38
33,00;-2,16;0,00;-52,74
28,20;-2,85;0,00;-51,38
27,60;-2,94;0,00;-52,74
27,60;-2,94;0,00;-52,74
25,50;-3,28;0,00;-51,38
25,50;-3,28;0,00;-51,38
22,80;-3,77;0,00;-49,73
22,80;-3,77;0,00;-49,73
33,00;-2,16;0,00;-52,74
27,50;-2,96;0,01;-34,08
27,20;-3,00;0,00;-37,29
25,80;-3,23;0,00;-40,30
24,10;-3,53;0,00;-40,70
25,80;-3,23;0,00;-40,30
28,60;-2,78;0,00;-37,29
24,80;-3,40;0,01;-34,28
24,50;-3,46;0,00;-40,30
24,50;-3,46;0,00;-40,30
22,10;-3,90;0,01;-34,28
53,20;-0,09;1,70;-9,19
47,30;-0,60;6,54;-3,34
45,80;-0,74;3,43;-6,14
40,60;-1,26;1,91;-8,68
40,40;-1,28;2,66;-7,25
39,70;-1,36;3,90;-5,58
33,30;-2,12;0,37;-15,85
31,10;-2,42;1,86;-8,79
45,80;-0,74;3,43;-6,14
53,20;-0,09;1,70;-9,19
16,70;-5,12;4,53;-4,94
15,10;-5,56;14,11;0,00
11,30;-6,82;0,13;-20,50
11,30;-6,82;0,13;-20,50
11,20;-6,86;0,57;-13,97
10,60;-7,10;0,12;-20,66
10,50;-7,14;0,21;-18,24
10,30;-7,22;0,17;-19,23
9,70;-7,48;0,91;-11,90
8,90;-7,85;0,62;-13,54
8,00;-8,32;0,92;-11,85
8,00;-8,32;0,92;-11,85
8,00;-8,32;0,23;-17,88
6,50;-9,22;0,76;-12,67
4,70;-10,63;3,54;-6,00
4,30;-11,01;1,40;-10,02
2,20;-13,92;2,55;-7,43
1,60;-15,31;0,84;-12,28
0,20;-24,34;1,57;-9,54
